ts_code,trade_date,close,score,green_count,s_vol,s_conc,s_drift,s_wr,s_peak,s_ma,s_dyn,signal,signal_cn,conc_change,drift_pct,action_level,priority,med_cost,main_peak,winner_ratio
688173.SH,20250725,13.61,110,6,10,25,18,15,15,15,12,ACCUMULATING,🔥 主力吸筹,-0.169,0.0306,🟢 信号确认,0,13.49,13.6,0.6341
002489.SZ,20250725,3.79,102,6,14,25,6,15,15,15,12,WASHING,🟡 底部洗盘,-0.0688,0.0,🟢 信号确认,0,3.73,3.71,0.6706
601872.SH,20250725,6.27,102,6,18,21,9,15,15,12,12,ACCUMULATING,🔥 主力吸筹,-0.0503,0.0065,🟢 信号确认,0,6.2,6.12,0.6384
600708.SH,20250725,3.53,100,6,18,25,20,15,15,-5,12,ACCUMULATING,🔥 主力吸筹,-0.1007,0.042,🟢 信号确认,0,3.47,3.43,0.6261
600284.SH,20250725,6.84,99,6,14,21,7,15,15,15,12,WASHING,🟡 底部洗盘,-0.0453,-0.0044,🟢 信号确认,0,6.72,6.6,0.6998
600370.SH,20250725,1.99,99,6,18,25,6,15,15,8,12,WASHING,🟡 底部洗盘,-0.0671,0.0,🟢 信号确认,0,1.96,1.98,0.6439
600789.SH,20250725,10.46,99,6,18,18,6,15,15,15,12,WASHING,🟡 底部洗盘,-0.0341,0.0,🟢 信号确认,0,10.34,10.34,0.5876
300398.SZ,20250725,19.79,98,6,14,21,9,15,15,12,12,ACCUMULATING,🔥 主力吸筹,-0.0554,0.0072,🟢 信号确认,0,19.47,19.6,0.6912
600648.SH,20250725,11.34,94,6,14,21,9,15,15,8,12,ACCUMULATING,🔥 主力吸筹,-0.0439,0.0053,🟢 信号确认,0,11.31,11.31,0.6018
600053.SH,20250725,16.16,90,6,20,25,25,8,15,15,12,ACCUMULATING,🔥 主力吸筹,-0.0956,0.0522,🟢 信号确认,0,15.32,15.41,0.8424
002124.SZ,20250725,3.15,105,5,12,25,14,15,15,12,12,ACCUMULATING,🔥 主力吸筹,-0.0649,0.0197,🟢 信号确认,0,3.1,3.0,0.6478
600336.SH,20250725,7.15,97,5,20,21,6,8,15,15,12,WASHING,🟡 底部洗盘,-0.0578,0.0,🟢 信号确认,0,7.06,6.98,0.7301
600982.SH,20250725,4.86,94,5,20,18,6,8,15,15,12,WASHING,🟡 底部洗盘,-0.029,0.0,🟢 信号确认,0,4.74,4.78,0.7157
002519.SZ,20250725,5.05,83,5,14,25,21,4,12,-5,12,ACCUMULATING,🔥 主力吸筹,-0.139,0.0341,🟢 信号确认,0,5.15,5.07,0.2738
000905.SZ,20250725,8.4,69,5,14,25,17,2,15,8,12,ACCUMULATING,🔥 主力吸筹,-0.0786,0.0188,🟢 接近,1,8.15,8.15,0.8504
002009.SZ,20250725,16.21,100,4,12,25,18,8,10,15,12,ACCUMULATING,🔥 主力吸筹,-0.0603,0.0235,🟢 信号确认,0,15.68,15.32,0.7231
000507.SZ,20250725,5.63,88,4,10,25,6,15,15,5,12,WASHING,🟡 底部洗盘,-0.0712,0.0,🟢 信号确认,0,5.59,5.5,0.6013
605339.SH,20250725,17.26,85,4,14,12,9,8,15,15,12,WASHING,🟡 底部洗盘,-0.0137,-0.0047,🟢 信号确认,0,16.92,16.84,0.7403
600116.SH,20250725,6.93,74,3,10,15,7,15,15,0,12,WASHING,🟡 底部洗盘,-0.0169,0.0029,🟢 接近,1,6.92,6.92,0.5605
301559.SZ,20250728,17.07,112,6,16,25,14,15,15,15,12,ACCUMULATING,🔥 主力吸筹,-0.0878,0.0109,🟢 信号确认,0,16.64,16.36,0.6446
000905.SZ,20250728,8.29,108,6,16,25,17,15,15,8,12,ACCUMULATING,🔥 主力吸筹,-0.0724,0.0188,🟢 信号确认,0,8.15,8.15,0.684
600982.SH,20250728,4.84,106,6,20,18,11,15,15,15,12,ACCUMULATING,🔥 主力吸筹,-0.0302,0.0084,🟢 信号确认,0,4.78,4.78,0.665
600708.SH,20250728,3.47,105,6,18,25,20,15,15,0,12,ACCUMULATING,🔥 主力吸筹,-0.0904,0.042,🟢 信号确认,0,3.47,3.43,0.5538
600284.SH,20250728,6.81,96,6,18,21,7,15,15,8,12,WASHING,🟡 底部洗盘,-0.0499,-0.0044,🟢 信号确认,0,6.72,6.6,0.6277
603078.SH,20250728,18.82,96,6,18,18,6,15,15,12,12,WASHING,🟡 底部洗盘,-0.0297,0.0,🟢 信号确认,0,18.5,18.37,0.6975
002489.SZ,20250728,3.75,95,6,14,25,6,15,15,8,12,WASHING,🟡 底部洗盘,-0.0688,0.0,🟢 信号确认,0,3.73,3.71,0.5542
603995.SH,20250728,18.31,88,6,18,25,25,8,15,15,12,ACCUMULATING,🔥 主力吸筹,-0.0877,0.0576,🟢 信号确认,0,17.82,17.91,0.8162
002009.SZ,20250728,16.26,109,5,18,25,21,8,10,15,12,ACCUMULATING,🔥 主力吸筹,-0.0603,0.0235,🟢 信号确认,0,15.68,15.32,0.7059
002124.SZ,20250728,3.12,105,5,12,25,14,15,15,12,12,ACCUMULATING,🔥 主力吸筹,-0.0706,0.0164,🟢 信号确认,0,3.1,3.01,0.5328
600172.SH,20250728,4.38,103,5,10,25,21,15,15,5,12,ACCUMULATING,🔥 主力吸筹,-0.0631,0.0236,🟢 信号确认,0,4.33,4.38,0.5225
600336.SH,20250728,7.18,101,5,20,25,6,8,15,15,12,WASHING,🟡 底部洗盘,-0.081,0.0,🟢 信号确认,0,7.06,6.98,0.7235
002440.SZ,20250728,7.75,96,5,14,15,25,10,12,8,12,ACCUMULATING,🔥 主力吸筹,-0.0358,0.0595,🟢 信号确认,0,7.84,7.88,0.3533
002831.SZ,20250728,24.35,96,5,18,25,18,8,7,8,12,ACCUMULATING,🔥 主力吸筹,-0.0601,0.0385,🟢 信号确认,0,23.74,24.39,0.7493
002519.SZ,20250728,5.12,94,5,14,25,18,10,15,0,12,ACCUMULATING,🔥 主力吸筹,-0.139,0.0341,🟢 信号确认,0,5.15,5.07,0.467
601866.SH,20250728,2.57,92,5,18,18,6,8,15,15,12,WASHING,🟡 底部洗盘,-0.0354,0.0,🟢 信号确认,0,2.51,2.49,0.702
920819.BJ,20250728,4.37,91,5,18,25,6,15,15,0,12,WASHING,🟡 底部洗盘,-0.0809,0.0,🟢 信号确认,0,4.32,4.18,0.6393
000048.SZ,20250728,16.24,88,5,10,21,7,15,15,8,12,WASHING,🟡 底部洗盘,-0.0403,-0.0049,🟢 信号确认,0,16.15,15.9,0.5773
600370.SH,20250728,1.97,83,5,18,25,6,15,12,-5,12,WASHING,🟡 底部洗盘,-0.0671,0.0,🟢 信号确认,0,1.96,1.98,0.5225
600223.SH,20250728,8.4,82,5,14,12,6,15,15,8,12,WASHING,🟡 底部洗盘,-0.0107,0.0,🟢 信号确认,0,8.27,8.27,0.6275
600053.SH,20250728,16.29,78,5,16,25,25,2,10,15,12,ACCUMULATING,🔥 主力吸筹,-0.0949,0.0519,🟢 信号确认,0,15.41,15.41,0.8875
002191.SZ,20250728,4.11,77,5,14,25,25,2,10,15,12,ACCUMULATING,🔥 主力吸筹,-0.1117,0.0691,🟢 信号确认,0,4.02,4.04,0.8728
600116.SH,20250728,6.93,87,4,18,15,12,15,15,0,12,WASHING,🟡 底部洗盘,-0.021,0.0029,🟢 信号确认,0,6.92,6.92,0.5619
002191.SZ,20250729,4.07,118,6,14,25,25,8,15,15,16,ACCUMULATING,🔥 主力吸筹,-0.1123,0.0745,🟢 信号确认,0,4.04,4.04,0.7187
603995.SH,20250729,18.21,114,6,14,25,25,8,15,15,12,ACCUMULATING,🔥 主力吸筹,-0.0943,0.0626,🟢 信号确认,0,17.82,17.91,0.7671
301571.SZ,20250729,48.36,108,6,12,25,21,15,15,8,12,ACCUMULATING,🔥 主力吸筹,-0.0897,0.0236,🟢 信号确认,0,48.23,48.23,0.5969
600336.SH,20250729,7.09,103,6,18,25,6,15,15,12,12,WASHING,🟡 底部洗盘,-0.081,0.0,🟢 信号确认,0,7.06,7.06,0.5711
601866.SH,20250729,2.56,102,6,18,21,6,15,15,15,12,WASHING,🟡 底部洗盘,-0.0517,-0.004,🟢 信号确认,0,2.52,2.49,0.6642
002831.SZ,20250729,24.2,95,6,14,21,18,15,7,8,12,ACCUMULATING,🔥 主力吸筹,-0.0553,0.0385,🟢 信号确认,0,23.74,24.39,0.685
600053.SH,20250729,16.17,85,6,20,25,25,2,15,15,12,ACCUMULATING,🔥 主力吸筹,-0.0884,0.0519,🟢 信号确认,0,15.41,15.41,0.8607
000905.SZ,20250729,8.25,111,5,12,25,17,15,15,15,12,ACCUMULATING,🔥 主力吸筹,-0.0724,0.0188,🟢 信号确认,0,8.15,8.25,0.6844
002124.SZ,20250729,3.08,104,5,16,25,14,10,15,12,12,ACCUMULATING,🔥 主力吸筹,-0.0766,0.0164,🟢 信号确认,0,3.1,3.01,0.4411
000062.SZ,20250729,26.47,92,5,16,25,14,15,15,-5,12,ACCUMULATING,🔥 主力吸筹,-0.0917,0.0147,🟢 信号确认,0,26.29,26.29,0.5725
600789.SH,20250729,10.73,88,5,14,18,6,8,15,15,12,WASHING,🟡 底部洗盘,-0.0338,0.0,🟢 信号确认,0,10.41,10.34,0.7353
600370.SH,20250729,1.97,75,5,14,21,6,15,12,-5,12,WASHING,🟡 底部洗盘,-0.0587,0.0,🟢 信号确认,0,1.96,1.98,0.5259
600172.SH,20250729,4.54,74,5,14,25,21,2,10,15,12,ACCUMULATING,🔥 主力吸筹,-0.0651,0.0355,🟢 接近,1,4.38,4.38,0.8939
600501.SH,20250729,21.45,70,5,18,21,21,2,5,15,12,ACCUMULATING,🔥 主力吸筹,-0.0447,0.0245,🟢 接近,1,20.05,20.05,0.9754
600223.SH,20250729,8.39,93,4,10,15,11,15,15,15,12,ACCUMULATING,🔥 主力吸筹,-0.0225,0.006,🟢 信号确认,0,8.32,8.27,0.6286
002419.SZ,20250729,5.73,91,4,20,21,8,8,10,12,12,ACCUMULATING,🔥 主力吸筹,-0.042,0.0074,🟢 信号确认,0,5.48,5.41,0.707
002519.SZ,20250729,5.12,88,4,10,25,21,10,15,-5,12,ACCUMULATING,🔥 主力吸筹,-0.1302,0.0341,🟢 信号确认,0,5.15,5.07,0.4755
605339.SH,20250729,17.35,88,4,14,15,9,8,15,15,12,WASHING,🟡 底部洗盘,-0.0197,0.0047,🟢 信号确认,0,17.0,16.84,0.748
000550.SZ,20250729,21.71,94,3,10,25,14,8,10,15,12,ACCUMULATING,🔥 主力吸筹,-0.0709,0.019,🟢 信号确认,0,20.92,20.33,0.7414
002191.SZ,20250730,4.06,122,7,14,25,25,15,15,12,16,ACCUMULATING,🔥 主力吸筹,-0.0996,0.0688,🟢 信号确认,0,4.04,4.04,0.5998
600172.SH,20250730,4.42,114,7,14,25,21,15,15,12,12,ACCUMULATING,🔥 主力吸筹,-0.0624,0.0234,🟢 信号确认,0,4.38,4.38,0.644
600053.SH,20250730,15.93,116,6,16,25,25,8,15,15,12,ACCUMULATING,🔥 主力吸筹,-0.0882,0.0519,🟢 信号确认,0,15.41,15.41,0.7573
301559.SZ,20250730,17.07,113,6,20,25,11,15,15,15,12,ACCUMULATING,🔥 主力吸筹,-0.1156,0.0115,🟢 信号确认,0,16.74,16.36,0.6153
601866.SH,20250730,2.56,99,6,18,21,6,15,15,12,12,WASHING,🟡 底部洗盘,-0.0561,-0.004,🟢 信号确认,0,2.52,2.49,0.6539
000905.SZ,20250730,8.61,82,6,20,25,21,2,15,15,12,ACCUMULATING,🔥 主力吸筹,-0.0797,0.025,🟢 信号确认,0,8.2,8.25,0.9071
000550.SZ,20250730,21.54,112,5,18,25,17,15,10,15,12,ACCUMULATING,🔥 主力吸筹,-0.0709,0.019,🟢 信号确认,0,20.92,20.33,0.6505
603938.SH,20250730,15.03,107,5,20,25,12,8,15,15,12,ACCUMULATING,🔥 主力吸筹,-0.0812,0.011,🟢 信号确认,0,14.74,14.74,0.7172
002831.SZ,20250730,24.28,98,5,10,21,18,15,10,12,12,ACCUMULATING,🔥 主力吸筹,-0.0587,0.0335,🟢 信号确认,0,23.74,24.28,0.6795
002990.SZ,20250730,32.03,90,5,18,6,22,15,2,15,12,ACCUMULATING,🔥 主力吸筹,-0.0091,0.0429,🟢 信号确认,0,30.38,28.92,0.6961
600789.SH,20250730,10.59,84,5,10,18,6,15,15,8,12,WASHING,🟡 底部洗盘,-0.0338,0.0,🟢 信号确认,0,10.41,10.34,0.6295
002419.SZ,20250730,5.76,91,4,20,21,8,8,10,12,12,ACCUMULATING,🔥 主力吸筹,-0.042,0.0074,🟢 信号确认,0,5.48,5.41,0.7311
600810.SH,20250730,9.08,90,4,10,25,21,10,12,0,12,ACCUMULATING,🔥 主力吸筹,-0.0742,0.0282,🟢 信号确认,0,9.12,9.28,0.4961
002440.SZ,20250730,7.66,71,3,14,15,25,4,6,-5,12,ACCUMULATING,🔥 主力吸筹,-0.0346,0.054,🟢 接近,1,7.81,7.93,0.2923
603995.SH,20250731,17.85,125,7,14,25,25,15,15,15,16,ACCUMULATING,🔥 主力吸筹,-0.0838,0.0626,🟢 信号确认,0,17.82,17.82,0.5414
601236.SH,20250731,8.67,119,7,18,18,25,15,12,15,16,ACCUMULATING,🔥 主力吸筹,-0.0307,0.0411,🟢 信号确认,0,8.62,8.75,0.5361
600172.SH,20250731,4.43,114,7,14,25,21,15,15,12,12,ACCUMULATING,🔥 主力吸筹,-0.0624,0.0234,🟢 信号确认,0,4.38,4.38,0.6314
000905.SZ,20250731,8.3,120,6,20,25,21,8,15,15,16,ACCUMULATING,🔥 主力吸筹,-0.0858,0.025,🟢 信号确认,0,8.2,8.25,0.702
000550.SZ,20250731,21.15,117,6,18,25,17,15,15,15,12,ACCUMULATING,🔥 主力吸筹,-0.0803,0.019,🟢 信号确认,0,20.92,20.33,0.5507
002099.SZ,20250731,6.24,114,6,18,21,25,8,15,15,12,ACCUMULATING,🔥 主力吸筹,-0.0443,0.0408,🟢 信号确认,0,6.12,6.18,0.7228
002688.SZ,20250731,6.93,111,6,18,25,18,8,15,15,12,ACCUMULATING,🔥 主力吸筹,-0.2693,0.0369,🟢 信号确认,0,6.74,6.74,0.7352
301559.SZ,20250731,16.99,110,6,20,25,11,15,15,12,12,ACCUMULATING,🔥 主力吸筹,-0.1268,0.0115,🟢 信号确认,0,16.74,16.36,0.5534
002489.SZ,20250731,3.75,104,6,18,21,11,15,15,12,12,ACCUMULATING,🔥 主力吸筹,-0.0452,0.0054,🟢 信号确认,0,3.73,3.71,0.5189
002419.SZ,20250731,5.65,99,6,16,21,8,15,15,12,12,ACCUMULATING,🔥 主力吸筹,-0.0478,0.0074,🟢 信号确认,0,5.48,5.41,0.6377
600789.SH,20250731,10.5,88,6,14,18,6,15,15,8,12,WASHING,🟡 底部洗盘,-0.0338,0.0,🟢 信号确认,0,10.41,10.34,0.5715
600053.SH,20250731,15.99,85,6,14,25,25,8,15,15,12,ACCUMULATING,🔥 主力吸筹,-0.0863,0.0447,🟢 信号确认,0,15.41,15.41,0.7874
002191.SZ,20250731,3.97,100,5,10,25,25,4,12,12,12,ACCUMULATING,🔥 主力吸筹,-0.0813,0.0632,🟢 信号确认,0,4.04,4.04,0.2473
600223.SH,20250731,8.36,90,5,14,15,11,15,15,8,12,ACCUMULATING,🔥 主力吸筹,-0.0225,0.006,🟢 信号确认,0,8.32,8.27,0.6032
002990.SZ,20250731,31.82,83,5,14,6,22,15,2,12,12,ACCUMULATING,🔥 主力吸筹,-0.0091,0.0429,🟢 信号确认,0,30.38,28.92,0.6597
002291.SZ,20250731,6.83,92,4,16,25,6,8,10,15,12,WASHING,🟡 底部洗盘,-0.0921,0.0,🟢 信号确认,0,6.6,6.45,0.7473
002440.SZ,20250731,7.61,74,4,14,18,25,4,6,-5,12,ACCUMULATING,🔥 主力吸筹,-0.0398,0.0596,🟢 接近,1,7.82,7.9,0.2355
000905.SZ,20250801,8.29,124,7,17,25,21,15,15,15,16,ACCUMULATING,🔥 主力吸筹,-0.0858,0.025,🟢 信号确认,0,8.2,8.25,0.6182
000550.SZ,20250801,21.25,114,7,14,25,21,15,15,12,12,ACCUMULATING,🔥 主力吸筹,-0.082,0.0287,🟢 信号确认,0,21.12,20.33,0.5488
603995.SH,20250801,17.82,118,6,10,25,25,15,15,12,16,ACCUMULATING,🔥 主力吸筹,-0.089,0.0626,🟢 信号确认,0,17.82,17.82,0.5428
002338.SZ,20250801,46.9,116,6,20,21,25,8,15,15,12,ACCUMULATING,🔥 主力吸筹,-0.0588,0.0476,🟢 信号确认,0,45.76,45.41,0.7032
002099.SZ,20250801,6.22,110,6,18,21,21,8,15,15,12,ACCUMULATING,🔥 主力吸筹,-0.0426,0.0338,🟢 信号确认,0,6.12,6.18,0.7116
600172.SH,20250801,4.42,107,6,18,21,14,15,15,12,12,ACCUMULATING,🔥 主力吸筹,-0.0597,0.0115,🟢 信号确认,0,4.38,4.38,0.6253
600789.SH,20250801,10.53,94,6,14,18,8,15,15,12,12,ACCUMULATING,🔥 主力吸筹,-0.0281,0.0067,🟢 信号确认,0,10.48,10.34,0.5646
002588.SZ,20250801,8.96,100,5,18,15,17,15,15,8,12,ACCUMULATING,🔥 主力吸筹,-0.0243,0.016,🟢 信号确认,0,8.88,8.88,0.5892
002291.SZ,20250801,6.76,97,5,16,25,6,8,15,15,12,WASHING,🟡 底部洗盘,-0.0921,0.0,🟢 信号确认,0,6.6,6.45,0.7089
688173.SH,20250801,14.33,74,5,14,25,21,2,10,15,12,ACCUMULATING,🔥 主力吸筹,-0.1597,0.0311,🟢 接近,1,13.6,13.6,0.8881
002419.SZ,20250801,5.7,90,4,16,21,11,8,10,12,12,ACCUMULATING,🔥 主力吸筹,-0.0487,0.0129,🟢 信号确认,0,5.51,5.41,0.7091
600053.SH,20250801,16.31,74,4,10,25,25,2,10,15,12,ACCUMULATING,🔥 主力吸筹,-0.0924,0.0447,🟢 接近,1,15.41,15.41,0.8912
601236.SH,20250804,8.78,114,6,18,18,25,15,10,12,16,ACCUMULATING,🔥 主力吸筹,-0.0267,0.0519,🟢 信号确认,0,8.71,8.75,0.6162
000905.SZ,20250804,8.38,113,6,17,25,21,8,15,15,12,ACCUMULATING,🔥 主力吸筹,-0.0858,0.025,🟢 信号确认,0,8.2,8.25,0.757
002573.SZ,20250804,4.07,111,6,18,21,21,8,15,12,16,ACCUMULATING,🔥 主力吸筹,-0.0544,0.0204,🟢 信号确认,0,4.0,4.03,0.7245
600053.SH,20250804,15.92,111,5,10,25,25,8,15,12,16,ACCUMULATING,🔥 主力吸筹,-0.0924,0.0447,🟢 信号确认,0,15.41,15.41,0.7265
300123.SZ,20250804,6.51,104,5,18,13,16,15,15,15,12,ACCUMULATING,🔥 主力吸筹,-0.0309,0.0334,🟢 信号确认,0,6.5,6.34,0.5629
301559.SZ,20250804,17.19,100,5,16,25,12,8,15,12,12,ACCUMULATING,🔥 主力吸筹,-0.1222,0.0169,🟢 信号确认,0,16.83,17.11,0.7102
002419.SZ,20250804,5.69,98,5,16,21,12,15,10,12,12,ACCUMULATING,🔥 主力吸筹,-0.0487,0.0129,🟢 信号确认,0,5.51,5.41,0.6649
301571.SZ,20250804,48.15,95,5,10,25,9,15,12,12,12,ACCUMULATING,🔥 主力吸筹,-0.0864,0.0078,🟢 信号确认,0,47.86,48.23,0.5079
600810.SH,20250804,9.23,90,5,14,25,14,15,15,-5,12,ACCUMULATING,🔥 主力吸筹,-0.0718,0.0168,🟢 信号确认,0,9.07,9.22,0.6913
688173.SH,20250804,14.48,74,5,14,25,21,2,10,15,12,ACCUMULATING,🔥 主力吸筹,-0.1421,0.0233,🟢 接近,1,13.6,13.6,0.9432
002573.SZ,20250805,4.07,110,6,14,21,21,8,15,15,16,ACCUMULATING,🔥 主力吸筹,-0.0549,0.0255,🟢 信号确认,0,4.02,4.03,0.7088
600053.SH,20250805,16.0,107,6,14,25,21,8,15,12,12,ACCUMULATING,🔥 主力吸筹,-0.0905,0.0384,🟢 信号确认,0,15.41,15.41,0.7762
002191.SZ,20250805,4.02,103,6,14,21,21,15,15,5,12,ACCUMULATING,🔥 主力吸筹,-0.0494,0.0388,🟢 信号确认,0,4.02,4.02,0.5177
603569.SH,20250805,8.05,96,6,18,18,3,15,15,15,12,WASHING,🟡 底部洗盘,-0.0272,-0.005,🟢 信号确认,0,7.98,7.89,0.6295
000905.SZ,20250805,8.58,82,6,20,25,21,2,15,15,12,ACCUMULATING,🔥 主力吸筹,-0.0858,0.025,🟢 信号确认,0,8.2,8.25,0.9006
301571.SZ,20250805,48.76,103,5,14,25,17,8,15,12,12,ACCUMULATING,🔥 主力吸筹,-0.0876,0.0156,🟢 信号确认,0,48.23,48.23,0.7077
688173.SH,20250805,14.66,74,5,14,25,21,2,10,15,12,ACCUMULATING,🔥 主力吸筹,-0.1356,0.0309,🟢 接近,1,13.7,13.6,0.9508
601727.SH,20250805,7.9,97,4,10,25,15,8,15,12,12,ACCUMULATING,🔥 主力吸筹,-0.1049,0.025,🟢 信号确认,0,7.79,7.79,0.7123
002419.SZ,20250805,5.74,96,4,16,21,14,8,10,15,12,ACCUMULATING,🔥 主力吸筹,-0.0496,0.0184,🟢 信号确认,0,5.54,5.41,0.7431
605319.SH,20250805,32.94,69,2,11,25,8,8,10,-5,12,ACCUMULATING,🔥 主力吸筹,-0.154,0.0091,🟢 接近,1,32.02,30.59,0.7134
002573.SZ,20250806,4.05,114,7,14,21,21,15,15,12,16,ACCUMULATING,🔥 主力吸筹,-0.0549,0.0255,🟢 信号确认,0,4.02,4.03,0.6351
002191.SZ,20250806,4.03,103,6,14,21,21,15,15,5,12,ACCUMULATING,🔥 主力吸筹,-0.0485,0.0334,🟢 信号确认,0,4.02,4.02,0.5195
002291.SZ,20250806,6.71,94,6,16,18,6,15,15,12,12,WASHING,🟡 底部洗盘,-0.0339,0.0,🟢 信号确认,0,6.65,6.5,0.6013
603569.SH,20250806,8.03,89,6,14,18,3,15,15,12,12,WASHING,🟡 底部洗盘,-0.0329,-0.005,🟢 信号确认,0,7.98,7.89,0.6296
000905.SZ,20250806,8.45,84,6,16,25,21,8,15,15,12,ACCUMULATING,🔥 主力吸筹,-0.0789,0.0248,🟢 信号确认,0,8.25,8.25,0.815
301571.SZ,20250806,49.16,107,5,18,25,17,8,15,12,12,ACCUMULATING,🔥 主力吸筹,-0.0798,0.0156,🟢 信号确认,0,48.23,48.23,0.7495
688173.SH,20250806,14.8,77,5,18,25,21,2,10,15,12,ACCUMULATING,🔥 主力吸筹,-0.1207,0.0309,🟢 信号确认,0,13.7,13.6,0.9485
600810.SH,20250806,9.7,73,5,18,25,21,2,5,15,12,ACCUMULATING,🔥 主力吸筹,-0.0611,0.0281,🟢 接近,1,9.15,9.2,0.9668
302132.SZ,20250807,86.31,121,7,14,25,25,15,15,15,12,ACCUMULATING,🔥 主力吸筹,-0.1334,0.0481,🟢 信号确认,0,85.18,85.83,0.6645
688196.SH,20250807,45.13,114,7,14,21,25,15,15,12,12,ACCUMULATING,🔥 主力吸筹,-0.0509,0.0766,🟢 信号确认,0,44.53,44.88,0.6201
002291.SZ,20250807,6.65,98,6,20,18,6,15,15,12,12,WASHING,🟡 底部洗盘,-0.0339,0.0,🟢 信号确认,0,6.65,6.5,0.6027
000905.SZ,20250807,8.49,82,6,14,25,21,8,15,15,12,ACCUMULATING,🔥 主力吸筹,-0.0849,0.0248,🟢 信号确认,0,8.25,8.25,0.8195
301571.SZ,20250807,49.31,107,5,18,25,14,8,15,15,12,ACCUMULATING,🔥 主力吸筹,-0.0933,0.0077,🟢 信号确认,0,48.23,48.23,0.7388
300315.SZ,20250807,5.79,106,5,11,25,25,15,10,8,12,ACCUMULATING,🔥 主力吸筹,-0.0798,0.0423,🟢 信号确认,0,5.67,5.52,0.6208
600881.SH,20250807,1.87,94,5,15,25,17,15,15,-5,12,ACCUMULATING,🔥 主力吸筹,-0.0953,0.0109,🟢 信号确认,0,1.85,1.83,0.5641
601236.SH,20250807,9.06,72,5,14,18,25,2,10,15,12,ACCUMULATING,🔥 主力吸筹,-0.026,0.0454,🟢 接近,1,8.75,8.75,0.942
002588.SZ,20250807,9.09,93,4,14,15,17,8,15,12,12,ACCUMULATING,🔥 主力吸筹,-0.0242,0.0148,🟢 信号确认,0,8.92,9.06,0.7413
000905.SZ,20250808,8.38,125,7,18,25,21,15,15,15,16,ACCUMULATING,🔥 主力吸筹,-0.091,0.0248,🟢 信号确认,0,8.25,8.25,0.6853
688196.SH,20250808,45.14,114,7,14,21,25,15,15,12,12,ACCUMULATING,🔥 主力吸筹,-0.0402,0.0674,🟢 信号确认,0,44.53,44.88,0.6213
002190.SZ,20250808,37.1,116,6,20,25,18,15,10,12,16,ACCUMULATING,🔥 主力吸筹,-0.4503,0.0278,🟢 信号确认,0,36.17,35.19,0.6473
600881.SH,20250808,1.88,111,6,15,25,17,15,15,12,12,ACCUMULATING,🔥 主力吸筹,-0.0939,0.0109,🟢 信号确认,0,1.86,1.84,0.6072
300123.SZ,20250808,6.73,108,6,14,18,20,15,10,15,16,ACCUMULATING,🔥 主力吸筹,-0.0481,0.0413,🟢 信号确认,0,6.55,6.34,0.6624
301571.SZ,20250808,49.18,97,5,18,25,11,8,15,8,12,ACCUMULATING,🔥 主力吸筹,-0.0856,0.0077,🟢 信号确认,0,48.23,48.23,0.7205
002191.SZ,20250808,4.03,90,4,10,21,17,15,15,0,12,ACCUMULATING,🔥 主力吸筹,-0.0456,0.0177,🟢 信号确认,0,4.02,4.02,0.5286
300315.SZ,20250808,6.02,68,4,7,25,25,2,5,15,12,ACCUMULATING,🔥 主力吸筹,-0.0812,0.0496,🟢 接近,1,5.71,5.52,0.9062
000795.SZ,20250811,11.46,111,7,18,18,21,15,12,15,12,ACCUMULATING,🔥 主力吸筹,-0.0352,0.0208,🟢 信号确认,0,11.27,11.51,0.6678
000905.SZ,20250811,8.39,114,6,18,25,17,15,12,15,12,ACCUMULATING,🔥 主力吸筹,-0.0894,0.0185,🟢 信号确认,0,8.25,8.4,0.6796
600708.SH,20250811,3.57,108,6,18,25,11,15,15,12,12,ACCUMULATING,🔥 主力吸筹,-0.0604,0.0114,🟢 信号确认,0,3.54,3.57,0.5819
002291.SZ,20250811,6.68,94,6,16,18,6,15,15,12,12,WASHING,🟡 底部洗盘,-0.0339,0.0,🟢 信号确认,0,6.65,6.65,0.6199
002190.SZ,20250811,37.38,100,4,20,25,14,15,10,0,16,ACCUMULATING,🔥 主力吸筹,-0.4351,0.0183,🟢 信号确认,0,36.17,35.19,0.6913
002099.SZ,20250811,6.23,94,4,10,25,9,8,15,15,12,ACCUMULATING,🔥 主力吸筹,-0.0677,0.0066,🟢 信号确认,0,6.12,6.18,0.7215
300123.SZ,20250811,6.73,90,4,14,15,16,15,10,8,12,ACCUMULATING,🔥 主力吸筹,-0.0382,0.0331,🟢 信号确认,0,6.55,6.34,0.6552
600817.SH,20250811,12.69,69,4,10,25,8,8,15,15,12,ACCUMULATING,🔥 主力吸筹,-0.0635,0.0057,🟢 接近,1,12.29,12.5,0.818
603099.SH,20250811,39.52,62,4,18,6,25,2,5,15,12,ACCUMULATING,🔥 主力吸筹,-0.0132,0.0625,🟢 接近,1,37.22,37.22,0.9466
300177.SZ,20250812,11.2,126,7,18,25,25,15,12,15,16,ACCUMULATING,🔥 主力吸筹,-0.1687,0.0458,🟢 信号确认,0,10.97,11.21,0.6352
600206.SH,20250812,19.16,122,7,14,25,25,15,15,12,16,ACCUMULATING,🔥 主力吸筹,-0.1091,0.0414,🟢 信号确认,0,19.13,19.13,0.5768
302132.SZ,20250812,85.62,115,7,18,25,21,15,12,12,12,ACCUMULATING,🔥 主力吸筹,-0.1295,0.0398,🟢 信号确认,0,85.18,85.83,0.5714
