ticker,trade_date,pool,close,score,green_count,rs_rank,vol_ratio,chg_3d,chg_5d,pct_chg,pct_from_52h,ma10,ma21,ma50,ma10_slope,signal
TAL,2026-01-12,B,12.260000228881836,16,5,81.8,2.3,11.3,6.8,10.35,16.4,11.28,11.18,11.32,1.88,🟢 强势突破
JKS,2026-01-12,A,29.18000030517578,20,4,90.6,2.1,2.4,2.5,7.6,8.5,27.52,27.27,26.73,0.84,🟢 强势突破
NVST,2026-01-12,A,23.3799991607666,17,4,82.5,1.5,2.0,3.7,-1.06,2.5,22.64,22.34,21.05,2.81,🟢 强势突破
SNPS,2026-01-12,B,533.4199829101562,14,4,81.5,1.1,2.6,7.9,1.57,18.2,499.93,482.48,446.58,4.78,🟢 确认突破
ALGN,2026-01-12,B,172.0,14,4,92.6,0.9,3.1,7.4,-0.46,17.4,163.81,162.14,151.39,3.8,🟢 确认突破
HUN,2026-01-12,B,11.430869102478027,14,4,94.1,0.9,7.1,9.7,-1.79,32.1,10.65,10.36,9.49,6.19,🟢 确认突破
TROX,2026-01-12,B,5.628613471984863,14,4,98.5,0.8,11.6,23.0,0.71,24.4,4.78,4.58,3.98,11.94,🟢 确认突破
BANC,2026-01-12,A,20.07539939880371,13,4,83.3,1.8,0.5,1.9,0.75,2.2,19.72,19.65,18.44,1.18,🟢 确认突破
WLK,2026-01-12,B,84.51844024658203,13,4,68.7,1.4,14.1,13.3,2.09,23.5,76.81,75.08,68.74,4.32,🟢 确认突破
STZ,2026-01-12,B,150.83828735351562,12,4,57.6,1.1,8.1,6.5,3.28,21.8,142.19,141.3,136.34,2.51,🟢 确认突破
PEN,2026-01-12,A,319.4700012207031,12,4,82.5,1.9,1.1,1.4,-0.92,1.7,315.51,314.57,292.22,0.16,🟢 确认突破
DAL,2026-01-12,A,70.83753204345703,11,4,84.0,1.6,-0.9,-1.1,-1.77,2.9,70.57,70.56,64.94,0.44,🟢 确认突破
NSA,2026-01-12,B,31.440298080444336,11,4,57.7,2.5,8.8,15.2,2.07,15.4,28.76,28.32,28.33,4.72,🟢 确认突破
SHAK,2026-01-12,B,96.72000122070312,11,4,65.4,1.6,6.8,15.8,3.68,33.1,87.22,85.32,86.65,4.7,🟢 确认突破
TREX,2026-01-12,B,41.7599983215332,11,4,6.0,1.6,14.3,15.3,0.26,39.3,37.41,36.3,35.61,5.2,🟢 确认突破
POOL,2026-01-12,B,256.9279479980469,10,4,10.3,2.1,9.1,9.4,2.45,29.9,237.09,235.35,240.46,3.08,🟢 确认突破
JHX,2026-01-12,B,23.239999771118164,10,4,59.9,1.2,12.5,11.1,1.62,28.9,21.41,20.97,19.68,2.7,🟢 确认突破
NVO,2026-01-12,B,57.7423095703125,10,4,48.7,1.0,5.8,8.6,1.79,25.7,53.05,50.43,48.04,7.02,🟢 确认突破
ATGE,2026-01-12,B,116.05000305175781,9,4,5.5,0.9,5.5,5.9,2.18,25.7,108.93,104.19,99.49,4.6,🟡 突破初期
DXCM,2026-01-12,B,70.9800033569336,15,3,59.7,2.4,1.3,4.9,5.31,21.1,68.19,67.47,63.95,1.71,🟢 强势突破
MFC,2026-01-12,A,36.76274871826172,14,3,75.0,1.7,1.5,1.2,-0.62,1.2,36.44,36.08,34.79,0.81,🟢 确认突破
CE,2026-01-12,B,45.61384201049805,13,3,73.5,1.2,6.9,7.2,0.15,28.1,43.48,42.89,40.77,2.46,🟢 确认突破
WHR,2026-01-12,B,82.8471908569336,13,3,78.1,0.8,9.2,9.5,0.59,23.3,76.19,75.0,72.86,5.89,🟢 确认突破
TMO,2026-01-12,A,614.8421630859375,12,3,75.5,1.8,-0.3,0.7,-0.55,2.0,602.44,586.8,580.15,3.35,🟢 确认突破
PNC,2026-01-12,A,212.4645538330078,12,3,77.3,1.5,-0.2,-0.0,-0.83,2.2,211.27,209.65,195.76,1.12,🟢 确认突破
RY,2026-01-12,A,169.64999389648438,12,3,76.7,3.4,0.3,-2.0,0.27,2.8,170.57,169.36,158.91,-0.25,🟢 确认突破
BLDR,2026-01-12,B,124.08000183105469,10,3,34.8,2.0,18.1,14.4,-0.47,17.8,109.89,107.26,107.35,5.59,🟢 确认突破
TD,2026-01-12,A,93.38069152832031,10,3,79.6,1.5,0.2,-2.1,-0.17,2.4,93.83,92.86,86.88,0.26,🟢 确认突破
CMG,2026-01-12,B,40.34000015258789,9,3,34.9,0.8,3.8,5.5,0.57,30.9,38.4,37.64,34.49,2.14,🟡 突破初期
WY,2026-01-12,B,25.528833389282227,9,3,58.8,1.1,11.1,6.1,0.08,15.1,24.01,23.65,22.63,1.85,🟡 突破初期
CMCSA,2026-01-12,B,28.393125534057617,9,3,49.0,1.0,4.2,3.3,2.43,16.0,27.44,27.07,25.81,0.93,🟡 突破初期
LYB,2026-01-12,B,47.62179946899414,9,3,62.4,1.0,7.3,5.7,-1.05,33.6,45.06,43.95,43.59,4.63,🟡 突破初期
AVNT,2026-01-12,B,34.06508255004883,9,3,70.0,0.8,6.5,7.5,0.15,15.7,32.23,31.49,30.41,3.22,🟡 突破初期
CHWY,2026-01-12,B,33.9900016784668,9,3,8.5,1.4,6.2,5.7,5.66,30.1,32.66,32.68,33.33,0.12,🟡 突破初期
CL,2026-01-12,B,81.43135833740234,8,3,51.1,1.1,6.3,6.5,0.55,16.7,78.66,78.57,78.14,0.16,🟡 突破初期
ASGN,2026-01-12,B,50.79999923706055,8,3,66.0,0.8,5.0,6.3,-0.8,30.5,49.08,48.89,46.16,0.5,🟡 突破初期
OC,2026-01-12,B,122.1146240234375,8,3,23.9,1.2,10.1,8.2,0.48,21.9,114.48,113.7,110.39,2.27,🟡 突破初期
AVTR,2026-01-12,B,12.279999732971191,9,1,12.6,0.9,1.7,3.3,-1.05,31.9,11.88,11.55,11.45,4.04,🟡 突破初期
MRNA,2026-01-13,A,39.599998474121094,23,7,96.2,2.3,17.0,11.0,17.02,0.3,33.61,32.52,28.4,4.74,🟢 强势突破
KMT,2026-01-13,A,33.11650085449219,23,7,97.7,2.8,10.9,12.8,8.33,2.5,29.73,29.26,27.67,2.8,🟢 强势突破
INTC,2026-01-13,A,47.290000915527344,22,7,88.2,2.1,15.0,18.1,7.33,2.0,41.36,38.91,38.49,10.37,🟢 强势突破
VTRS,2026-01-13,A,13.256694793701172,21,7,93.3,1.8,6.1,7.8,5.44,0.2,12.5,12.15,11.23,2.36,🟢 强势突破
BBVA,2026-01-13,A,23.923255920410156,21,7,93.3,2.9,4.6,5.4,1.86,0.6,23.04,22.63,21.39,1.42,🟢 强势突破
ONTO,2026-01-13,A,197.44000244140625,21,7,97.2,1.6,9.5,5.4,3.36,0.6,179.17,167.42,152.03,8.52,🟢 强势突破
SQM,2026-01-13,A,80.9800033569336,21,7,99.4,1.9,9.3,8.7,4.14,0.8,73.45,70.74,63.03,4.05,🟢 强势突破
SITE,2026-01-13,A,147.8000030517578,19,7,85.4,2.2,10.9,13.8,1.76,4.0,133.38,130.37,129.33,4.77,🟢 强势突破
EL,2026-01-13,A,115.00914764404297,17,7,86.4,1.9,4.6,6.3,2.08,3.4,108.83,107.31,99.44,1.82,🟢 强势突破
THO,2026-01-13,A,114.7832260131836,22,6,75.8,2.2,7.0,6.2,6.77,0.8,106.56,104.87,102.81,2.06,🟢 强势突破
GTX,2026-01-13,A,18.95522689819336,19,6,97.3,1.7,4.7,4.9,1.9,0.3,17.97,17.56,17.03,2.42,🟢 强势突破
WMT,2026-01-13,A,120.11349487304688,18,6,79.9,1.5,6.4,5.3,2.03,0.1,113.95,113.81,109.52,1.72,🟢 强势突破
BA,2026-01-13,A,244.5500030517578,18,6,71.8,1.6,7.6,6.4,1.98,1.2,229.57,220.31,205.23,4.03,🟢 强势突破
GGB,2026-01-13,A,4.048519611358643,18,6,86.9,1.6,3.0,3.6,2.26,0.5,3.87,3.77,3.63,3.6,🟢 强势突破
JKS,2026-01-13,A,29.979999542236328,18,6,88.8,4.4,11.7,6.6,2.74,6.0,27.83,27.43,26.86,1.76,🟢 强势突破
SCCO,2026-01-13,A,172.15562438964844,18,6,92.1,1.9,8.6,8.9,-0.93,1.7,157.14,149.7,139.59,6.8,🟢 强势突破
RVTY,2026-01-13,A,109.98709106445312,21,5,83.4,2.4,8.3,4.8,6.02,8.4,102.12,99.56,98.13,3.77,🟢 强势突破
SUN,2026-01-13,A,57.06327438354492,18,5,79.1,1.6,4.5,10.2,1.26,0.5,53.57,52.67,52.66,3.34,🟢 强势突破
BUD,2026-01-13,A,67.88999938964844,17,5,73.7,1.7,5.0,6.5,1.72,5.9,64.77,64.52,63.17,1.34,🟢 强势突破
BTE,2026-01-13,A,3.3267064094543457,15,5,94.8,1.5,0.3,7.4,-1.47,3.7,3.24,3.16,3.04,2.36,🟢 强势突破
BK,2026-01-13,A,122.38787841796875,18,4,77.0,2.1,2.4,1.3,1.88,0.1,119.02,117.35,113.3,1.31,🟢 强势突破
LHX,2026-01-13,A,340.0554504394531,18,4,78.0,4.0,4.8,8.5,0.16,5.6,316.15,301.97,291.05,5.64,🟢 强势突破
TEX,2026-01-13,A,60.49297332763672,17,4,76.9,1.6,3.4,3.3,-0.48,2.5,57.34,55.32,50.14,4.38,🟢 强势突破
CX,2026-01-13,A,12.333580017089844,16,4,91.9,1.8,0.7,3.7,-0.64,1.7,11.92,11.78,11.0,1.49,🟢 强势突破
MT,2026-01-13,A,47.968101501464844,15,4,87.4,1.9,1.6,1.6,0.48,0.9,46.93,46.11,43.01,2.35,🟢 强势突破
CRL,2026-01-13,A,218.99000549316406,14,4,89.1,1.7,1.6,1.3,0.08,4.3,211.93,205.17,187.83,3.68,🟢 确认突破
TKR,2026-01-13,A,91.3824234008789,13,4,87.9,1.7,1.2,0.8,0.94,1.0,88.5,87.03,82.46,2.43,🟢 确认突破
HAS,2026-01-13,A,86.27517700195312,12,4,83.3,1.5,-2.5,-0.4,0.27,2.6,85.1,83.01,80.35,3.18,🟢 确认突破
ADNT,2026-01-13,B,21.450000762939453,10,4,19.0,1.9,5.4,9.8,3.22,18.0,19.92,19.57,19.7,2.99,🟢 确认突破
FND,2026-01-13,B,76.6500015258789,10,4,66.1,0.8,13.8,16.5,1.93,20.0,67.15,64.5,62.75,6.75,🟢 确认突破
EMR,2026-01-13,A,145.78976440429688,15,3,74.3,1.5,1.7,0.5,0.68,1.8,140.88,137.38,134.04,3.23,🟢 强势突破
FR,2026-01-13,A,58.593849182128906,15,3,76.3,1.5,0.4,2.3,0.41,0.6,57.83,57.49,56.32,1.18,🟢 强势突破
DHR,2026-01-13,A,235.05892944335938,13,3,75.0,1.5,0.2,-0.4,-1.44,2.4,234.05,230.24,225.02,1.44,🟢 确认突破
JHX,2026-01-13,B,23.360000610351562,12,3,62.6,1.4,8.4,9.1,0.52,28.5,21.64,21.12,19.72,3.38,🟢 确认突破
SEE,2026-01-13,A,41.52119064331055,10,3,86.7,1.5,0.5,0.7,0.26,5.3,41.34,41.31,40.6,0.29,🟢 确认突破
BLDR,2026-01-13,B,124.86000061035156,9,3,47.1,1.1,12.2,12.2,0.63,17.3,112.04,107.97,107.61,6.88,🟡 突破初期
STZ,2026-01-13,B,152.16961669921875,9,3,63.0,0.8,3.5,6.6,0.88,21.2,143.65,141.47,136.82,2.92,🟡 突破初期
NSA,2026-01-13,B,31.361774444580078,9,3,55.1,1.2,5.6,8.6,-0.25,15.6,29.14,28.45,28.4,5.58,🟡 突破初期
NVO,2026-01-13,B,57.530094146728516,9,3,48.7,0.9,4.0,6.0,-0.37,25.9,53.83,50.86,48.22,6.91,🟡 突破初期
TREX,2026-01-13,B,42.20000076293945,9,3,6.6,1.1,9.6,12.6,1.05,38.6,38.08,36.63,35.5,6.44,🟡 突破初期
CC,2026-01-13,B,14.615362167358398,9,3,65.3,1.1,6.1,10.6,-0.2,18.2,13.18,12.51,12.3,8.91,🟡 突破初期
WLK,2026-01-13,B,84.57814025878906,9,3,65.8,0.8,6.9,9.8,0.07,23.5,77.86,75.56,69.09,5.05,🟡 突破初期
OC,2026-01-13,B,121.13175201416016,8,3,26.5,0.8,4.2,5.0,-0.8,22.5,115.46,114.0,110.36,2.92,🟡 突破初期
DOW,2026-01-13,B,26.239213943481445,13,2,87.0,1.0,2.4,4.0,0.19,27.0,24.87,23.88,23.02,5.93,🟢 确认突破
CE,2026-01-13,B,45.85370635986328,13,2,73.6,1.1,4.3,3.1,0.53,27.7,43.78,43.04,40.93,2.63,🟢 确认突破
CL,2026-01-13,B,82.45509338378906,12,2,61.5,1.4,2.6,7.5,1.26,15.7,78.98,78.84,78.27,0.72,🟢 确认突破
HUN,2026-01-13,B,11.281899452209473,12,2,94.3,1.1,0.1,3.9,-1.3,33.0,10.77,10.4,9.56,6.47,🟢 确认突破
LYB,2026-01-13,B,48.086158752441406,9,2,61.0,0.8,2.2,5.3,0.98,33.0,45.57,44.12,43.68,5.08,🟡 突破初期
CHH,2026-01-13,B,108.08839416503906,10,1,60.2,0.9,2.7,3.5,1.33,25.8,101.9,97.82,93.98,5.47,🟢 确认突破
HLX,2026-01-13,B,7.170000076293945,9,1,71.9,0.9,2.7,3.6,2.72,19.4,6.77,6.61,6.72,5.31,🟡 突破初期
INTC,2026-01-14,A,48.720001220703125,21,7,93.2,1.8,7.0,14.3,3.02,0.6,42.51,39.43,38.67,11.56,🟢 强势突破
SCCO,2026-01-14,A,177.97080993652344,21,7,94.1,1.5,5.7,14.0,3.38,0.6,160.58,151.48,140.45,8.34,🟢 强势突破
SON,2026-01-14,A,48.86205291748047,20,7,88.1,1.5,4.2,7.9,3.53,0.6,46.01,44.38,42.15,4.77,🟢 强势突破
SU,2026-01-14,A,49.26854705810547,20,7,87.9,1.6,6.3,9.6,3.16,0.9,45.86,44.26,43.77,4.32,🟢 强势突破
SLB,2026-01-14,A,46.69464111328125,19,7,95.8,1.5,3.9,10.9,2.33,1.6,43.35,40.52,38.23,9.34,🟢 强势突破
EC,2026-01-14,A,11.569999694824219,19,7,91.2,1.5,6.4,10.6,2.03,1.7,10.81,10.13,10.01,7.15,🟢 强势突破
SQM,2026-01-14,A,83.18000030517578,19,7,99.3,1.8,11.8,10.8,2.72,0.5,74.87,71.57,63.71,5.33,🟢 强势突破
MRNA,2026-01-14,A,40.58000183105469,18,7,97.7,1.7,18.3,13.1,2.47,3.3,34.62,33.05,28.67,7.57,🟢 强势突破
ZTO,2026-01-14,A,22.146312713623047,18,7,83.4,1.7,3.7,5.5,2.83,0.8,21.35,21.11,20.21,1.59,🟢 强势突破
VALE,2026-01-14,A,14.609999656677246,21,6,94.2,1.8,4.6,2.5,3.54,0.5,13.89,13.4,12.53,3.77,🟢 强势突破
TECH,2026-01-14,A,68.30809783935547,20,6,77.1,1.6,4.1,5.1,3.07,0.9,64.26,61.2,60.92,5.85,🟢 强势突破
DOW,2026-01-14,B,27.929197311401367,20,6,90.8,2.0,7.3,14.0,6.44,22.3,25.34,24.08,23.11,7.3,🟢 强势突破
KMT,2026-01-14,A,33.32547378540039,20,6,97.5,2.1,9.0,14.8,0.63,1.9,30.21,29.46,27.9,4.49,🟢 强势突破
DVN,2026-01-14,A,37.72296905517578,19,6,78.8,2.0,6.0,10.0,2.93,2.1,36.19,36.06,35.66,0.31,🟢 强势突破
XOM,2026-01-14,A,129.33790588378906,18,6,79.3,1.6,4.5,9.9,2.89,1.2,122.8,119.99,117.62,2.4,🟢 强势突破
LMT,2026-01-14,A,569.6976318359375,18,6,74.5,1.5,5.5,15.3,2.58,0.9,522.73,499.61,475.2,6.39,🟢 强势突破
ASH,2026-01-14,A,64.1297378540039,18,6,92.0,1.9,3.6,8.6,0.7,1.0,61.05,59.97,55.67,3.11,🟢 强势突破
BBVA,2026-01-14,A,23.72930908203125,18,6,92.4,1.5,3.2,6.0,-0.81,1.4,23.14,22.72,21.48,1.88,🟢 强势突破
HCC,2026-01-14,A,101.98394012451172,18,6,97.3,1.7,5.3,11.2,1.36,3.1,94.5,90.55,83.41,5.6,🟢 强势突破
CX,2026-01-14,A,12.543130874633789,17,6,91.2,1.5,1.2,9.0,1.7,0.9,12.02,11.83,11.04,2.52,🟢 强势突破
COP,2026-01-14,A,99.56517028808594,20,5,76.0,1.7,2.9,6.8,4.02,2.6,96.16,94.0,91.12,2.73,🟢 强势突破
BHP,2026-01-14,A,64.74501037597656,20,5,79.4,1.5,7.0,3.4,3.17,0.0,61.92,60.37,57.23,1.99,🟢 强势突破
ACN,2026-01-14,A,286.1136779785156,19,5,80.5,1.6,2.8,5.3,4.24,14.3,272.78,270.91,259.27,2.06,🟢 强势突破
LYB,2026-01-14,B,51.376216888427734,19,5,75.2,2.0,6.8,15.8,6.84,28.4,46.4,44.48,43.82,6.66,🟢 强势突破
PAA,2026-01-14,A,18.65537452697754,19,5,84.9,2.1,2.5,5.8,0.32,0.7,18.05,17.67,17.12,2.83,🟢 强势突破
ARR,2026-01-14,A,17.88263702392578,18,5,87.6,1.5,4.3,4.1,1.02,0.1,17.31,16.86,16.19,2.62,🟢 强势突破
CE,2026-01-14,B,46.933082580566406,17,5,76.5,1.9,3.1,10.0,2.35,26.0,44.2,43.2,41.1,3.61,🟢 强势突破
DAR,2026-01-14,A,39.68000030517578,16,5,87.5,1.5,1.5,7.8,-0.9,3.2,38.21,36.67,35.55,4.95,🟢 强势突破
NOV,2026-01-14,A,17.604951858520508,16,5,94.5,1.6,0.9,5.0,-0.17,2.9,17.02,16.29,15.76,5.73,🟢 强势突破
TAK,2026-01-14,A,16.469999313354492,16,5,81.9,1.5,1.0,3.6,2.87,0.1,16.0,15.55,14.72,2.13,🟢 强势突破
MOS,2026-01-14,B,27.408878326416016,15,5,16.5,1.7,6.4,9.2,5.46,26.5,25.43,24.65,24.56,4.47,🟢 强势突破
CC,2026-01-14,B,14.883991241455078,13,5,64.2,1.6,4.6,14.5,1.84,16.7,13.5,12.6,12.33,10.52,🟢 确认突破
TREX,2026-01-14,B,43.0099983215332,12,5,6.1,1.5,3.3,17.8,1.92,37.5,38.83,37.0,35.4,8.31,🟢 确认突破
MTDR,2026-01-14,B,43.26057052612305,11,5,44.4,2.0,3.2,9.2,2.18,17.1,41.8,41.71,41.49,0.7,🟢 确认突破
SMFG,2026-01-14,A,20.739999771118164,19,4,92.2,1.6,2.7,4.4,1.02,1.0,20.01,19.68,18.43,1.89,🟢 强势突破
BK,2026-01-14,A,124.0405502319336,18,4,79.1,1.7,4.7,3.4,1.35,0.3,119.79,117.71,113.63,1.69,🟢 强势突破
SAN,2026-01-14,A,12.220000267028809,17,4,85.3,1.5,2.9,3.6,0.25,0.7,12.0,11.85,11.16,1.12,🟢 强势突破
WES,2026-01-14,A,41.303096771240234,17,4,77.5,1.5,2.4,6.6,0.17,1.3,39.68,39.04,38.49,2.59,🟢 强势突破
IVZ,2026-01-14,A,28.023828506469727,16,4,84.0,2.0,-1.1,2.0,-0.18,2.8,27.72,27.08,25.32,2.79,🟢 强势突破
AZN,2026-01-14,A,190.6919708251953,16,4,72.1,1.5,1.8,1.2,1.94,0.2,185.66,183.5,179.13,1.15,🟢 强势突破
WLK,2026-01-14,B,89.40406799316406,16,4,78.4,1.1,8.0,20.7,5.71,19.1,79.35,76.29,69.52,7.05,🟢 强势突破
HUN,2026-01-14,B,11.639425277709961,15,4,95.3,1.0,0.0,9.0,3.17,30.9,10.93,10.45,9.63,7.23,🟢 强势突破
LYG,2026-01-14,A,5.339110374450684,15,4,83.6,1.5,1.1,2.2,0.0,1.3,5.29,5.2,4.96,1.19,🟢 强势突破
DD,2026-01-14,A,42.71857833862305,13,4,92.1,2.8,-2.1,-0.8,-2.06,2.9,42.54,41.59,40.19,2.99,🟢 确认突破
NX,2026-01-14,B,17.966386795043945,13,4,89.3,0.8,3.0,14.5,1.35,20.1,16.53,16.02,14.3,6.97,🟢 确认突破
OKE,2026-01-14,B,74.82512664794922,12,4,66.8,1.4,4.3,7.3,2.15,23.8,72.08,71.92,70.77,0.08,🟢 确认突破
CHD,2026-01-14,B,89.88230895996094,10,4,49.6,1.3,5.1,7.5,2.49,21.8,85.38,85.11,84.46,1.25,🟢 确认突破
STZ,2026-01-14,B,155.3489227294922,10,4,68.7,1.2,6.4,11.3,2.09,19.5,145.26,141.9,137.31,4.17,🟢 确认突破
TAP,2026-01-14,B,49.9754524230957,10,4,63.5,0.8,4.9,9.9,2.62,19.6,47.16,46.86,45.87,2.52,🟢 确认突破
CF,2026-01-14,B,84.59838104248047,9,4,27.8,1.8,3.0,9.8,2.63,17.6,80.3,78.85,79.41,3.18,🟡 突破初期
EMR,2026-01-14,A,147.58285522460938,18,3,75.3,1.6,2.7,4.2,1.23,0.6,142.16,137.93,134.22,3.62,🟢 强势突破
MNST,2026-01-14,A,77.7300033569336,14,3,72.7,1.5,0.5,2.1,-0.89,1.4,76.8,76.63,74.01,0.02,🟢 确认突破
FND,2026-01-14,B,75.37000274658203,12,3,58.8,1.3,3.6,16.5,-1.67,21.4,68.56,65.18,63.01,8.79,🟢 确认突破
AXTA,2026-01-14,A,33.029998779296875,11,3,83.8,1.5,0.0,1.8,-0.12,6.5,32.83,32.46,30.52,0.59,🟢 确认突破
COLD,2026-01-14,B,13.258455276489258,10,3,45.1,0.8,1.9,5.1,1.81,37.3,12.88,12.49,11.54,3.06,🟢 确认突破
ATR,2026-01-14,B,126.3614501953125,9,3,25.7,1.3,2.4,5.3,2.71,22.5,122.55,122.38,120.34,0.62,🟡 突破初期
HLX,2026-01-14,B,7.349999904632568,9,3,78.7,1.0,4.0,7.9,2.51,17.4,6.87,6.63,6.74,6.31,🟡 突破初期
JHX,2026-01-14,B,23.559999465942383,9,3,53.3,1.1,3.0,14.1,0.86,27.9,21.91,21.26,19.77,4.74,🟡 突破初期
RH,2026-01-14,B,217.24000549316406,8,3,81.0,1.0,-0.8,5.2,-2.47,17.9,207.86,191.47,171.33,9.17,🟡 突破初期
WHR,2026-01-14,B,84.14013671875,13,2,78.6,0.8,2.2,10.9,0.26,22.1,78.8,75.66,73.42,8.04,🟢 确认突破
EMN,2026-01-14,B,68.46546936035156,12,2,77.6,1.1,0.8,4.6,1.79,27.4,66.28,64.47,61.45,4.09,🟢 确认突破
BLDR,2026-01-14,B,126.37999725341797,8,2,27.9,1.1,1.4,20.3,1.22,16.3,114.35,108.82,107.81,8.95,🟡 突破初期
CMG,2026-01-14,B,40.59000015258789,8,2,21.7,0.9,1.2,4.4,2.99,30.5,38.99,38.06,34.81,3.16,🟡 突破初期
OC,2026-01-14,B,122.46210479736328,8,2,23.6,1.0,0.8,10.4,1.1,21.7,116.55,114.39,110.29,3.97,🟡 突破初期
PEN,2026-01-15,A,350.489990234375,23,7,94.1,18.0,9.7,11.1,11.82,0.5,317.99,316.1,297.82,1.08,🟢 强势突破
ONTO,2026-01-15,A,217.85000610351562,22,7,98.3,2.3,14.0,20.8,7.73,4.1,189.39,172.55,155.1,11.73,🟢 强势突破
HLF,2026-01-15,A,16.68000030517578,21,7,99.4,1.6,8.9,13.7,4.97,0.8,14.72,14.17,12.4,9.25,🟢 强势突破
KMT,2026-01-15,A,34.39021682739258,21,7,97.8,1.5,12.5,15.1,3.19,0.8,30.82,29.72,28.15,6.31,🟢 强势突破
AMAT,2026-01-15,A,318.6825256347656,20,7,94.5,1.7,3.9,13.3,5.69,3.6,295.36,275.67,257.78,8.5,🟢 强势突破
RVTY,2026-01-15,A,115.16989135742188,19,7,87.4,1.6,11.0,13.4,3.42,4.1,105.38,100.86,98.93,6.08,🟢 强势突破
IEX,2026-01-15,A,194.5900115966797,18,7,82.1,1.9,4.8,5.7,2.5,0.4,184.64,181.22,175.17,2.57,🟢 强势突破
ESI,2026-01-15,A,29.313016891479492,20,6,74.8,1.5,3.8,6.6,4.59,0.8,27.69,26.48,26.22,5.65,🟢 强势突破
TECH,2026-01-15,A,69.86599731445312,18,6,79.3,2.0,5.1,8.3,2.28,1.0,65.37,61.73,61.09,6.75,🟢 强势突破
DAR,2026-01-15,A,40.43000030517578,18,6,89.7,1.9,2.6,5.5,1.89,1.8,38.65,36.87,35.71,5.16,🟢 强势突破
NVST,2026-01-15,A,24.690000534057617,18,6,88.0,1.7,5.6,4.5,2.02,0.6,23.31,22.63,21.28,4.35,🟢 强势突破
INTC,2026-01-15,A,48.31999969482422,17,6,90.7,1.5,9.7,17.5,-0.82,4.1,43.65,39.95,38.84,13.14,🟢 强势突破
MS,2026-01-15,A,190.1815948486328,22,5,80.3,2.6,2.5,3.5,5.78,0.5,184.32,180.62,173.02,1.51,🟢 强势突破
GS,2026-01-15,A,970.7511596679688,20,5,89.5,1.8,2.8,4.4,4.63,0.6,937.99,910.67,854.45,2.86,🟢 强势突破
DIN,2026-01-15,A,38.314212799072266,18,5,93.2,1.6,3.5,4.6,-0.62,2.8,36.29,34.56,31.27,7.48,🟢 强势突破
HP,2026-01-15,A,32.02456283569336,18,5,94.6,1.6,5.5,2.7,0.0,2.1,30.86,29.31,28.37,5.08,🟢 强势突破
HUN,2026-01-15,B,11.967156410217285,18,5,95.9,1.4,4.7,6.2,2.82,28.9,11.13,10.53,9.71,7.73,🟢 强势突破
VALE,2026-01-15,A,14.670000076293945,18,5,94.0,1.5,5.5,4.3,0.41,1.1,14.06,13.49,12.59,4.33,🟢 强势突破
AVNT,2026-01-15,A,35.7117919921875,17,5,77.5,1.5,4.8,9.1,2.92,11.7,33.35,32.11,30.62,5.26,🟢 强势突破
AXTA,2026-01-15,A,33.61000061035156,16,5,84.2,1.8,1.9,3.6,1.76,4.8,32.96,32.58,30.63,0.94,🟢 强势突破
SQM,2026-01-15,A,79.58000183105469,15,5,98.9,2.0,2.3,7.5,-4.33,4.8,75.95,72.26,64.33,6.37,🟢 强势突破
TROX,2026-01-15,B,5.8072991371154785,15,5,97.1,1.1,3.2,10.2,2.27,22.0,5.23,4.73,4.11,16.03,🟢 强势突破
MAR,2026-01-15,A,325.1617736816406,14,5,85.2,1.5,0.8,0.3,1.91,1.6,320.42,315.61,301.64,1.6,🟢 确认突破
NX,2026-01-15,B,18.483978271484375,14,5,91.1,0.8,4.9,12.5,2.88,17.8,16.85,16.14,14.39,8.06,🟢 确认突破
EXPD,2026-01-15,A,163.75999450683594,18,4,94.5,1.7,1.6,3.5,0.95,0.4,158.55,154.64,148.25,3.44,🟢 强势突破
WMS,2026-01-15,A,159.1126708984375,18,4,70.7,1.8,1.6,5.1,1.32,0.4,153.83,150.56,148.53,3.34,🟢 强势突破
GFI,2026-01-15,A,48.42941665649414,17,4,72.4,1.5,2.7,9.4,0.08,2.2,45.66,44.64,41.92,4.32,🟢 强势突破
OXM,2026-01-15,B,41.407039642333984,16,4,76.6,1.2,11.6,11.0,5.74,31.4,36.89,35.58,35.55,7.07,🟢 强势突破
WLK,2026-01-15,B,87.86176300048828,16,4,75.1,1.6,4.0,11.0,-1.73,20.5,80.78,76.99,69.93,8.08,🟢 强势突破
PAA,2026-01-15,A,18.645586013793945,15,4,83.6,1.6,1.4,3.5,-0.05,0.8,18.15,17.73,17.18,3.08,🟢 强势突破
STZ,2026-01-15,B,157.7234649658203,14,4,75.2,0.9,4.6,7.3,1.53,18.3,147.33,142.62,137.87,5.0,🟢 确认突破
JBHT,2026-01-15,A,206.107421875,14,4,96.6,1.5,0.1,0.5,0.34,1.1,204.02,200.1,186.1,2.3,🟢 确认突破
DOW,2026-01-15,B,27.612943649291992,13,4,89.6,0.9,5.4,7.8,-1.13,23.2,25.79,24.29,23.21,7.85,🟢 确认突破
FHN,2026-01-15,A,24.252593994140625,13,4,79.9,2.0,0.9,-1.3,1.62,1.9,24.21,24.1,22.79,0.15,🟢 确认突破
CALX,2026-01-15,B,59.040000915527344,11,4,27.6,2.2,10.8,14.6,7.42,17.1,54.04,54.08,56.08,0.96,🟢 确认突破
